id,trial,agent,agent_type,is_return,path
13,snack9,A,sophisticated,FALSE,"[[5,4],[6,4],[7,4],[8,4],[9,4],[10,4],[11,4],[11,3]]"
13,snack9,A,sophisticated,TRUE,"[[11,3],[11,2],[11,1],[10,1],[9,1],[8,1],[8,2],[8,3],[8,4],[7,4],[6,4],[5,4]]"
13,snack7,A,sophisticated,FALSE,"[[9,3],[8,3],[7,3],[6,3],[5,3],[4,3],[4,4],[4,5],[4,6],[4,7],[4,8],[4,9],[4,10],[3,10],[2,10],[2,11],[2,12],[2,13]]"
13,snack7,A,sophisticated,TRUE,"[[2,13],[1,13],[1,12],[1,11],[1,10],[1,9],[2,9],[3,9],[4,9],[4,8],[4,7],[4,6],[4,5],[4,4],[4,3],[5,3],[6,3],[7,3],[8,3],[9,3]]"
13,snack8,A,sophisticated,FALSE,"[[5,3],[6,3],[7,3],[8,3],[9,3],[10,3],[11,3],[11,4],[11,5],[11,6],[11,7]]"
13,snack8,A,sophisticated,TRUE,"[[11,7],[11,6],[11,5],[11,4],[12,4],[13,4],[13,3],[12,3],[12,2],[12,1],[11,1],[10,1],[9,1],[8,1],[8,2],[8,3],[7,3],[6,3],[5,3]]"
13,snack3,A,sophisticated,FALSE,"[[3,5],[3,6],[3,7],[3,8],[3,9],[3,10],[3,11],[4,11],[5,11],[6,11],[7,11],[8,11],[9,11],[10,11],[11,11],[11,12],[11,13]]"
13,snack3,A,sophisticated,TRUE,"[[11,13],[10,13],[9,13],[9,12],[9,11],[8,11],[7,11],[6,11],[5,11],[4,11],[3,11],[3,10],[3,9],[3,8],[3,7],[3,6],[3,5]]"
13,snack2,A,sophisticated,FALSE,"[[3,10],[3,9],[3,8],[3,7],[3,6],[3,5],[3,4],[3,3],[4,3],[5,3]]"
13,snack2,A,sophisticated,TRUE,"[[5,3],[5,2],[5,1],[4,1],[3,1],[2,1],[1,1],[1,2],[1,3],[1,4],[1,5],[2,5],[3,5],[3,6],[3,7],[3,8],[3,9],[3,10]]"
13,snack5,B,sophisticated,FALSE,"[[12,10],[12,9],[12,8],[12,7],[12,6],[12,5],[12,4],[11,4],[10,4],[9,4],[9,3]]"
13,snack5,B,sophisticated,TRUE,"[[9,3],[9,4],[10,4],[11,4],[12,4],[12,5],[12,6],[12,7],[12,8],[12,9],[12,10]]"
13,snack6,B,sophisticated,FALSE,"[[11,4],[11,5],[11,6],[11,7],[11,8],[11,9],[11,10],[10,10],[9,10],[8,10],[8,11],[8,12],[8,13]]"
13,snack6,B,sophisticated,TRUE,"[[8,13],[8,12],[8,11],[8,10],[9,10],[10,10],[11,10],[11,9],[11,8],[11,7],[11,6],[11,5],[11,4]]"
13,snack1,B,sophisticated,FALSE,"[[10,5],[10,6],[10,7],[10,8],[10,9],[10,10],[10,11],[9,11],[8,11],[7,11],[6,11],[5,11],[4,11],[4,10],[3,10],[2,10],[1,10],[1,11],[1,12],[1,13]]"
13,snack1,B,sophisticated,TRUE,"[[1,13],[1,12],[1,11],[1,10],[2,10],[3,10],[4,10],[4,11],[5,11],[6,11],[7,11],[8,11],[9,11],[10,11],[10,10],[10,9],[10,8],[10,7],[10,6],[10,5]]"
13,snack10,B,sophisticated,FALSE,"[[9,11],[8,11],[7,11],[6,11],[5,11],[4,11],[4,10],[4,9]]"
13,snack10,B,sophisticated,TRUE,"[[4,9],[4,10],[4,11],[5,11],[6,11],[7,11],[8,11],[9,11]]"
13,snack9,B,sophisticated,FALSE,"[[5,10],[6,10],[7,10],[8,10],[9,10],[10,10],[11,10],[11,9],[11,8],[11,7],[11,6],[11,5],[11,4],[11,3]]"
13,snack9,B,sophisticated,TRUE,"[[11,3],[11,4],[11,5],[11,6],[11,7],[11,8],[11,9],[11,10],[10,10],[9,10],[8,10],[7,10],[6,10],[5,10]]"
13,snack7,B,sophisticated,FALSE,"[[9,11],[8,11],[7,11],[6,11],[5,11],[5,10],[4,10],[3,10],[2,10],[2,11],[2,12],[2,13]]"
13,snack7,B,sophisticated,TRUE,"[[2,13],[2,12],[2,11],[2,10],[3,10],[4,10],[5,10],[5,11],[6,11],[7,11],[8,11],[9,11]]"
13,snack8,B,sophisticated,FALSE,"[[5,11],[6,11],[7,11],[8,11],[9,11],[10,11],[11,11],[11,10],[11,9],[11,8],[11,7]]"
13,snack8,B,sophisticated,TRUE,"[[11,7],[11,8],[11,9],[11,10],[11,11],[10,11],[9,11],[8,11],[7,11],[6,11],[5,11]]"
13,snack3,B,sophisticated,FALSE,"[[11,5],[11,6],[11,7],[11,8],[11,9],[11,10],[11,11],[11,12],[11,13]]"
13,snack3,B,sophisticated,TRUE,"[[11,13],[11,12],[11,11],[11,10],[11,9],[11,8],[11,7],[11,6],[11,5]]"
13,snack2,B,sophisticated,FALSE,"[[11,10],[11,9],[11,8],[11,7],[11,6],[11,5],[11,4],[10,4],[9,4],[8,4],[7,4],[6,4],[5,4],[5,3]]"
13,snack2,B,sophisticated,TRUE,"[[5,3],[5,4],[6,4],[7,4],[8,4],[9,4],[10,4],[11,4],[11,5],[11,6],[11,7],[11,8],[11,9],[11,10]]"
14,snack1,A,sophisticated,FALSE,"[[4,5],[4,6],[4,7],[4,8],[4,9],[3,9],[2,9],[1,9],[1,10],[1,11],[1,12],[1,13]]"
14,snack1,A,sophisticated,TRUE,"[[1,13],[1,12],[1,11],[1,10],[2,10],[3,10],[4,10],[4,11],[4,12],[4,13],[5,13],[6,13],[7,13],[8,13],[9,13],[10,13],[11,13],[12,13],[12,12],[12,11],[12,10],[11,10],[10,10],[9,10],[9,11],[8,11],[7,11],[6,11],[5,11],[5,10],[5,9],[4,9],[4,8],[4,7],[4,6],[4,5]]"
14,snack2,A,sophisticated,FALSE,"[[3,10],[3,9],[3,8],[3,7],[3,6],[3,5],[3,4],[3,3],[4,3],[5,3]]"
14,snack2,A,sophisticated,TRUE,"[[5,3],[5,4],[6,4],[7,4],[8,4],[9,4],[10,4],[11,4],[11,5],[10,5],[9,5],[8,5],[7,5],[6,5],[5,5],[4,5],[3,5],[3,6],[3,7],[3,8],[3,9],[3,10]]"
14,snack9,A,sophisticated,FALSE,"[[5,4],[6,4],[7,4],[8,4],[9,4],[10,4],[11,4],[11,3]]"
14,snack9,A,sophisticated,TRUE,"[[11,3],[11,4],[11,5],[11,6],[11,7],[11,8],[11,9],[11,10],[11,11],[10,11],[9,11],[8,11],[8,10],[8,9],[8,8],[8,7],[8,6],[8,5],[8,4],[7,4],[6,4],[5,4]]"
14,snack7,A,sophisticated,FALSE,"[[9,3],[8,3],[7,3],[6,3],[6,4],[6,5],[6,6],[6,7],[6,8],[6,9],[6,10],[5,10],[4,10],[3,10],[2,10],[2,11],[2,12],[2,13]]"
14,snack7,A,sophisticated,TRUE,"[[2,13],[2,12],[2,11],[2,10],[3,10],[4,10],[5,10],[5,11],[6,11],[6,10],[6,9],[6,8],[6,7],[6,6],[6,5],[6,4],[6,3],[7,3],[8,3],[9,3]]"
14,snack3,A,sophisticated,FALSE,"[[3,5],[3,6],[3,7],[3,8],[3,9],[4,9],[4,10],[5,10],[5,11],[6,11],[7,11],[8,11],[9,11],[9,12],[9,13],[10,13],[11,13]]"
14,snack3,A,sophisticated,TRUE,"[[11,13],[11,12],[11,11],[11,10],[11,9],[10,9],[9,9],[8,9],[7,9],[6,9],[5,9],[4,9],[3,9],[3,8],[3,7],[3,6],[3,5]]"
14,snack8,A,sophisticated,FALSE,"[[5,3],[6,3],[7,3],[8,3],[9,3],[10,3],[11,3],[11,4],[11,5],[11,6],[11,7]]"
14,snack8,A,sophisticated,TRUE,"[[11,7],[11,8],[11,9],[11,10],[11,11],[11,12],[10,12],[9,12],[8,12],[8,11],[8,10],[8,9],[8,8],[8,7],[8,6],[8,5],[8,4],[8,3],[7,3],[6,3],[5,3]]"
14,snack5,A,sophisticated,FALSE,"[[3,10],[3,9],[3,8],[3,7],[3,6],[3,5],[3,4],[3,3],[4,3],[5,3],[6,3],[7,3],[8,3],[9,3]]"
14,snack5,A,sophisticated,TRUE,"[[9,3],[9,4],[10,4],[11,4],[12,4],[12,5],[11,5],[10,5],[9,5],[8,5],[7,5],[6,5],[5,5],[4,5],[3,5],[3,6],[3,7],[3,8],[3,9],[3,10]]"
14,snack6,A,sophisticated,FALSE,"[[3,6],[4,6],[5,6],[5,7],[5,8],[5,9],[5,10],[5,11],[5,12],[5,13],[6,13],[7,13],[8,13]]"
14,snack6,A,sophisticated,TRUE,"[[8,13],[8,12],[8,11],[8,10],[9,10],[10,10],[11,10],[11,9],[10,9],[9,9],[8,9],[7,9],[6,9],[5,9],[5,8],[5,7],[5,6],[4,6],[3,6]]"
14,snack10,A,sophisticated,FALSE,"[[9,3],[8,3],[7,3],[6,3],[6,4],[6,5],[6,6],[5,6],[4,6],[4,7],[4,8],[4,9]]"
14,snack10,A,sophisticated,TRUE,"[[4,9],[4,10],[5,10],[6,10],[6,11],[5,11],[4,11],[3,11],[3,10],[3,9],[3,8],[4,8],[4,7],[4,6],[5,6],[6,6],[6,5],[6,4],[6,3],[7,3],[8,3],[9,3]]"
14,snack1,B,sophisticated,FALSE,"[[10,5],[10,6],[10,7],[10,8],[10,9],[10,10],[10,11],[9,11],[8,11],[7,11],[6,11],[5,11],[4,11],[4,10],[3,10],[2,10],[1,10],[1,11],[1,12],[1,13]]"
14,snack1,B,sophisticated,TRUE,"[[1,13],[1,12],[1,11],[1,10],[1,9],[2,9],[3,9],[4,9],[5,9],[5,10],[5,11],[6,11],[7,11],[8,11],[9,11],[10,11],[10,10],[10,9],[10,8],[10,7],[10,6],[10,5]]"
14,snack2,B,sophisticated,FALSE,"[[11,10],[11,9],[11,8],[11,7],[11,6],[11,5],[11,4],[10,4],[9,4],[8,4],[7,4],[6,4],[5,4],[5,3]]"
14,snack2,B,sophisticated,TRUE,"[[5,3],[5,4],[4,4],[3,4],[3,5],[4,5],[5,5],[6,5],[7,5],[8,5],[9,5],[10,5],[11,5],[11,6],[11,7],[11,8],[11,9],[11,10]]"
14,snack9,B,sophisticated,FALSE,"[[5,10],[6,10],[7,10],[8,10],[9,10],[10,10],[11,10],[11,9],[11,8],[11,7],[11,6],[11,5],[11,4],[11,3]]"
14,snack9,B,sophisticated,TRUE,"[[11,3],[10,3],[9,3],[8,3],[8,4],[8,5],[8,6],[8,7],[8,8],[8,9],[8,10],[7,10],[6,10],[5,10]]"
14,snack7,B,sophisticated,FALSE,"[[9,11],[8,11],[7,11],[6,11],[5,11],[5,10],[4,10],[3,10],[2,10],[2,11],[2,12],[2,13]]"
14,snack7,B,sophisticated,TRUE,"[[2,13],[2,12],[2,11],[2,10],[2,9],[2,8],[3,8],[4,8],[4,7],[4,6],[4,5],[4,4],[4,3],[4,2],[5,2],[6,2],[6,3],[6,4],[6,5],[6,6],[6,7],[6,8],[6,9],[6,10],[6,11],[7,11],[8,11],[9,11]]"
14,snack3,B,sophisticated,FALSE,"[[11,5],[11,6],[11,7],[11,8],[11,9],[11,10],[11,11],[11,12],[11,13]]"
14,snack3,B,sophisticated,TRUE,"[[11,13],[10,13],[9,13],[9,12],[9,11],[8,11],[7,11],[6,11],[5,11],[4,11],[3,11],[3,10],[4,10],[5,10],[6,10],[7,10],[8,10],[9,10],[10,10],[11,10],[11,9],[11,8],[11,7],[11,6],[11,5]]"
14,snack8,B,sophisticated,FALSE,"[[5,11],[6,11],[7,11],[8,11],[9,11],[10,11],[11,11],[11,10],[11,9],[11,8],[11,7]]"
14,snack8,B,sophisticated,TRUE,"[[11,7],[11,6],[11,5],[11,4],[11,3],[10,3],[9,3],[8,3],[8,4],[8,5],[8,6],[8,7],[8,8],[8,9],[8,10],[8,11],[7,11],[6,11],[5,11]]"
14,snack5,B,sophisticated,FALSE,"[[12,10],[12,9],[12,8],[12,7],[12,6],[12,5],[11,5],[10,5],[9,5],[9,4],[9,3]]"
14,snack5,B,sophisticated,TRUE,"[[9,3],[8,3],[7,3],[6,3],[5,3],[4,3],[3,3],[3,4],[3,5],[3,6],[4,6],[5,6],[6,6],[7,6],[8,6],[9,6],[10,6],[11,6],[12,6],[12,7],[12,8],[12,9],[12,10]]"
14,snack6,B,sophisticated,FALSE,"[[11,4],[11,5],[11,6],[11,7],[11,8],[11,9],[10,9],[9,9],[8,9],[8,10],[8,11],[8,12],[8,13]]"
14,snack6,B,sophisticated,TRUE,"[[8,13],[7,13],[6,13],[5,13],[5,12],[5,11],[5,10],[5,9],[6,9],[7,9],[8,9],[9,9],[10,9],[11,9],[11,8],[11,7],[11,6],[11,5],[11,4]]"
14,snack10,B,sophisticated,FALSE,"[[9,11],[8,11],[7,11],[6,11],[5,11],[4,11],[4,10],[4,9]]"
14,snack10,B,sophisticated,TRUE,"[[4,9],[4,8],[4,7],[4,6],[4,5],[4,4],[3,4],[3,5],[3,6],[3,7],[3,8],[3,9],[3,10],[3,11],[4,11],[5,11],[6,11],[7,11],[8,11],[9,11]]"
15,snack6,A,sophisticated,FALSE,"[[3,6],[4,6],[5,6],[5,7],[5,8],[5,9],[5,10],[5,11],[5,12],[5,13],[6,13],[7,13],[8,13]]"
15,snack6,A,sophisticated,TRUE,"[[8,13],[7,13],[6,13],[5,13],[5,12],[5,11],[5,10],[5,9],[5,8],[5,7],[5,6],[4,6],[3,6]]"
15,snack1,A,sophisticated,FALSE,"[[4,5],[4,6],[4,7],[4,8],[4,9],[3,9],[2,9],[1,9],[1,10],[1,11],[1,12],[1,13]]"
15,snack1,A,sophisticated,TRUE,"[[1,13],[1,12],[1,11],[1,10],[1,9],[2,9],[3,9],[4,9],[4,8],[4,7],[4,6],[4,5]]"
15,snack5,A,sophisticated,FALSE,"[[3,10],[3,9],[3,8],[3,7],[3,6],[3,5],[3,4],[3,3],[4,3],[5,3],[6,3],[7,3],[8,3],[9,3]]"
15,snack5,A,sophisticated,TRUE,"[[9,3],[8,3],[7,3],[6,3],[5,3],[4,3],[3,3],[3,4],[3,5],[3,6],[3,7],[3,8],[3,9],[3,10]]"
15,snack7,A,sophisticated,FALSE,"[[9,3],[8,3],[7,3],[6,3],[5,3],[4,3],[4,4],[4,5],[4,6],[4,7],[4,8],[4,9],[4,10],[3,10],[2,10],[2,11],[2,12],[2,13]]"
15,snack7,A,sophisticated,TRUE,"[[2,13],[2,12],[2,11],[2,10],[3,10],[4,10],[4,9],[4,8],[4,7],[4,6],[4,5],[4,4],[4,3],[5,3],[6,3],[7,3],[8,3],[9,3]]"
15,snack3,A,sophisticated,FALSE,"[[3,5],[3,6],[3,7],[3,8],[3,9],[4,9],[5,9],[6,9],[7,9],[8,9],[9,9],[9,10],[9,11],[9,12],[9,13],[10,13],[11,13]]"
15,snack3,A,sophisticated,TRUE,"[[11,13],[10,13],[10,12],[10,11],[10,10],[9,10],[8,10],[7,10],[6,10],[5,10],[4,10],[3,10],[3,9],[3,8],[3,7],[3,6],[3,5]]"
15,snack2,A,sophisticated,FALSE,"[[3,10],[3,9],[3,8],[3,7],[3,6],[3,5],[3,4],[3,3],[4,3],[5,3]]"
15,snack2,A,sophisticated,TRUE,"[[5,3],[4,3],[3,3],[3,4],[3,5],[3,6],[3,7],[3,8],[3,9],[3,10]]"
15,snack9,A,sophisticated,FALSE,"[[5,4],[6,4],[7,4],[8,4],[9,4],[10,4],[11,4],[11,3]]"
15,snack9,A,sophisticated,TRUE,"[[11,3],[11,4],[10,4],[9,4],[8,4],[7,4],[6,4],[5,4]]"
15,snack10,A,sophisticated,FALSE,"[[9,3],[8,3],[7,3],[6,3],[5,3],[4,3],[4,4],[4,5],[4,6],[4,7],[4,8],[4,9]]"
15,snack10,A,sophisticated,TRUE,"[[4,9],[4,8],[4,7],[4,6],[4,5],[4,4],[4,3],[5,3],[6,3],[7,3],[8,3],[9,3]]"
15,snack8,A,sophisticated,FALSE,"[[5,3],[6,3],[7,3],[8,3],[9,3],[10,3],[11,3],[11,4],[11,5],[11,6],[11,7]]"
15,snack8,A,sophisticated,TRUE,"[[11,7],[11,6],[11,5],[11,4],[11,3],[10,3],[9,3],[8,3],[7,3],[6,3],[5,3]]"
15,snack6,B,sophisticated,FALSE,"[[11,4],[11,5],[11,6],[11,7],[11,8],[11,9],[11,10],[10,10],[9,10],[8,10],[8,11],[8,12],[8,13]]"
15,snack6,B,sophisticated,TRUE,"[[8,13],[8,12],[8,11],[8,10],[9,10],[10,10],[11,10],[11,9],[11,8],[11,7],[11,6],[11,5],[11,4]]"
15,snack1,B,sophisticated,FALSE,"[[10,5],[10,6],[10,7],[10,8],[10,9],[10,10],[10,11],[10,12],[9,12],[8,12],[7,12],[6,12],[5,12],[5,11],[5,10],[4,10],[3,10],[2,10],[1,10],[1,11],[1,12],[1,13]]"
15,snack1,B,sophisticated,TRUE,"[[1,13],[1,12],[1,11],[1,10],[2,10],[3,10],[4,10],[5,10],[5,11],[5,12],[6,12],[7,12],[8,12],[9,12],[10,12],[10,11],[10,10],[10,9],[10,8],[10,7],[10,6],[10,5]]"
15,snack5,B,sophisticated,FALSE,"[[12,10],[12,9],[12,8],[12,7],[12,6],[12,5],[11,5],[10,5],[9,5],[9,4],[9,3]]"
15,snack5,B,sophisticated,TRUE,"[[9,3],[9,4],[9,5],[10,5],[11,5],[12,5],[12,6],[12,7],[12,8],[12,9],[12,10]]"
15,snack7,B,sophisticated,FALSE,"[[9,11],[8,11],[7,11],[6,11],[5,11],[5,10],[4,10],[3,10],[2,10],[2,11],[2,12],[2,13]]"
15,snack7,B,sophisticated,TRUE,"[[2,13],[2,12],[2,11],[2,10],[3,10],[4,10],[5,10],[5,11],[6,11],[7,11],[8,11],[9,11]]"
15,snack3,B,sophisticated,FALSE,"[[11,5],[11,6],[11,7],[11,8],[11,9],[11,10],[11,11],[11,12],[11,13]]"
15,snack3,B,sophisticated,TRUE,"[[11,13],[11,12],[11,11],[11,10],[11,9],[11,8],[11,7],[11,6],[11,5]]"
15,snack2,B,sophisticated,FALSE,"[[11,10],[11,9],[11,8],[11,7],[11,6],[11,5],[11,4],[10,4],[9,4],[8,4],[7,4],[6,4],[5,4],[5,3]]"
15,snack2,B,sophisticated,TRUE,"[[5,3],[5,4],[6,4],[7,4],[8,4],[9,4],[10,4],[11,4],[11,5],[11,6],[11,7],[11,8],[11,9],[11,10]]"
15,snack9,B,sophisticated,FALSE,"[[5,10],[6,10],[7,10],[8,10],[9,10],[10,10],[11,10],[11,9],[11,8],[11,7],[11,6],[11,5],[11,4],[11,3]]"
15,snack9,B,sophisticated,TRUE,"[[11,3],[11,4],[11,5],[11,6],[11,7],[11,8],[11,9],[11,10],[10,10],[9,10],[8,10],[7,10],[6,10],[5,10]]"
15,snack10,B,sophisticated,FALSE,"[[9,11],[8,11],[7,11],[6,11],[5,11],[4,11],[4,10],[4,9]]"
15,snack10,B,sophisticated,TRUE,"[[4,9],[4,10],[4,11],[5,11],[6,11],[7,11],[8,11],[9,11]]"
15,snack8,B,sophisticated,FALSE,"[[5,11],[6,11],[7,11],[8,11],[9,11],[10,11],[11,11],[11,10],[11,9],[11,8],[11,7]]"
15,snack8,B,sophisticated,TRUE,"[[11,7],[11,8],[11,9],[11,10],[11,11],[10,11],[9,11],[8,11],[7,11],[6,11],[5,11]]"
16,snack10,A,sophisticated,FALSE,"[[9,3],[8,3],[7,3],[6,3],[5,3],[4,3],[3,3],[3,4],[3,5],[3,6],[3,7],[3,8],[3,9],[4,9]]"
16,snack10,A,sophisticated,TRUE,"[[4,9],[4,10],[4,11],[4,12],[3,12],[2,12],[2,11],[2,10],[2,9],[3,9],[3,8],[3,7],[3,6],[3,5],[3,4],[3,3],[4,3],[5,3],[6,3],[7,3],[8,3],[9,3]]"
16,snack2,A,sophisticated,FALSE,"[[3,10],[3,9],[3,8],[3,7],[3,6],[3,5],[3,4],[3,3],[4,3],[5,3]]"
16,snack2,A,sophisticated,TRUE,"[[5,3],[5,4],[6,4],[7,4],[8,4],[9,4],[10,4],[10,5],[9,5],[8,5],[7,5],[6,5],[5,5],[4,5],[3,5],[3,6],[3,7],[3,8],[3,9],[3,10]]"
16,snack7,A,sophisticated,FALSE,"[[9,3],[8,3],[7,3],[6,3],[5,3],[5,4],[5,5],[5,6],[5,7],[5,8],[5,9],[4,9],[3,9],[2,9],[2,10],[2,11],[2,12],[2,13]]"
16,snack7,A,sophisticated,TRUE,"[[2,13],[2,12],[2,11],[2,10],[2,9],[3,9],[4,9],[5,9],[5,8],[5,7],[5,6],[5,5],[5,4],[5,3],[6,3],[7,3],[8,3],[9,3]]"
16,snack3,A,sophisticated,FALSE,"[[3,5],[3,6],[3,7],[3,8],[3,9],[3,10],[4,10],[5,10],[6,10],[7,10],[8,10],[9,10],[10,10],[10,11],[10,12],[10,13],[11,13]]"
16,snack3,A,sophisticated,TRUE,"[[11,13],[10,13],[9,13],[9,12],[9,11],[9,10],[8,10],[7,10],[6,10],[5,10],[4,10],[3,10],[3,9],[3,8],[3,7],[3,6],[3,5]]"
16,snack5,A,sophisticated,FALSE,"[[3,10],[3,9],[3,8],[3,7],[3,6],[3,5],[3,4],[4,4],[5,4],[6,4],[7,4],[8,4],[9,4],[9,3]]"
16,snack5,A,sophisticated,TRUE,"[[9,3],[8,3],[7,3],[6,3],[5,3],[4,3],[3,3],[3,4],[3,5],[3,6],[3,7],[3,8],[3,9],[3,10]]"
16,snack6,A,sophisticated,FALSE,"[[3,6],[4,6],[5,6],[5,7],[5,8],[5,9],[5,10],[5,11],[6,11],[7,11],[7,12],[7,13],[8,13]]"
16,snack6,A,sophisticated,TRUE,"[[8,13],[7,13],[7,12],[7,11],[6,11],[5,11],[5,10],[5,9],[5,8],[5,7],[5,6],[4,6],[3,6]]"
16,snack1,A,sophisticated,FALSE,"[[4,5],[4,6],[4,7],[4,8],[4,9],[4,10],[3,10],[2,10],[1,10],[1,11],[1,12],[1,13]]"
16,snack1,A,sophisticated,TRUE,"[[1,13],[1,12],[1,11],[1,10],[2,10],[3,10],[4,10],[5,10],[5,9],[4,9],[4,8],[4,7],[4,6],[4,5]]"
16,snack8,A,sophisticated,FALSE,"[[5,3],[6,3],[7,3],[8,3],[9,3],[10,3],[10,4],[10,5],[10,6],[10,7],[11,7]]"
16,snack8,A,sophisticated,TRUE,"[[11,7],[10,7],[10,6],[10,5],[10,4],[10,3],[9,3],[8,3],[7,3],[6,3],[5,3]]"
16,snack9,A,sophisticated,FALSE,"[[5,4],[6,4],[7,4],[8,4],[9,4],[10,4],[10,3],[11,3]]"
16,snack9,A,sophisticated,TRUE,"[[11,3],[10,3],[10,4],[9,4],[8,4],[7,4],[6,4],[5,4]]"
16,snack10,B,sophisticated,FALSE,"[[9,11],[8,11],[7,11],[6,11],[5,11],[4,11],[4,10],[4,9]]"
16,snack10,B,sophisticated,TRUE,"[[4,9],[4,10],[4,11],[5,11],[6,11],[7,11],[8,11],[9,11]]"
16,snack2,B,sophisticated,FALSE,"[[11,10],[11,9],[11,8],[11,7],[11,6],[11,5],[11,4],[10,4],[9,4],[8,4],[7,4],[6,4],[5,4],[5,3]]"
16,snack2,B,sophisticated,TRUE,"[[5,3],[5,4],[6,4],[7,4],[8,4],[9,4],[10,4],[11,4],[11,5],[11,6],[11,7],[11,8],[11,9],[11,10]]"
16,snack7,B,sophisticated,FALSE,"[[9,11],[8,11],[7,11],[6,11],[5,11],[5,10],[4,10],[3,10],[2,10],[2,11],[2,12],[2,13]]"
16,snack7,B,sophisticated,TRUE,"[[2,13],[2,12],[2,11],[2,10],[3,10],[4,10],[5,10],[5,11],[6,11],[7,11],[8,11],[9,11]]"
16,snack3,B,sophisticated,FALSE,"[[11,5],[11,6],[11,7],[11,8],[11,9],[11,10],[11,11],[11,12],[11,13]]"
16,snack3,B,sophisticated,TRUE,"[[11,13],[11,12],[11,11],[11,10],[11,9],[11,8],[11,7],[11,6],[11,5]]"
16,snack5,B,sophisticated,FALSE,"[[12,10],[12,9],[12,8],[12,7],[12,6],[12,5],[11,5],[10,5],[9,5],[9,4],[9,3]]"
16,snack5,B,sophisticated,TRUE,"[[9,3],[9,4],[9,5],[10,5],[11,5],[12,5],[12,6],[12,7],[12,8],[12,9],[12,10]]"
16,snack6,B,sophisticated,FALSE,"[[11,4],[11,5],[11,6],[11,7],[11,8],[11,9],[10,9],[9,9],[8,9],[8,10],[8,11],[8,12],[8,13]]"
16,snack6,B,sophisticated,TRUE,"[[8,13],[8,12],[8,11],[8,10],[9,10],[10,10],[11,10],[11,9],[11,8],[11,7],[11,6],[11,5],[11,4]]"
16,snack1,B,sophisticated,FALSE,"[[10,5],[10,6],[10,7],[10,8],[10,9],[10,10],[10,11],[9,11],[8,11],[7,11],[6,11],[5,11],[4,11],[4,10],[3,10],[2,10],[1,10],[1,11],[1,12],[1,13]]"
16,snack1,B,sophisticated,TRUE,"[[1,13],[1,12],[1,11],[1,10],[2,10],[3,10],[4,10],[4,11],[5,11],[6,11],[7,11],[8,11],[9,11],[10,11],[10,10],[10,9],[10,8],[10,7],[10,6],[10,5]]"
16,snack8,B,sophisticated,FALSE,"[[5,11],[6,11],[7,11],[8,11],[9,11],[10,11],[10,10],[10,9],[10,8],[10,7],[11,7]]"
16,snack8,B,sophisticated,TRUE,"[[11,7],[11,8],[11,9],[11,10],[11,11],[10,11],[9,11],[8,11],[7,11],[6,11],[5,11]]"
16,snack9,B,sophisticated,FALSE,"[[5,10],[6,10],[7,10],[8,10],[9,10],[10,10],[11,10],[11,9],[11,8],[11,7],[11,6],[11,5],[11,4],[11,3]]"
16,snack9,B,sophisticated,TRUE,"[[11,3],[11,4],[11,5],[11,6],[11,7],[11,8],[11,9],[11,10],[10,10],[9,10],[8,10],[7,10],[6,10],[5,10]]"
17,snack6,A,naive,FALSE,"[[3,6],[4,6],[5,6],[5,7],[5,8],[5,9],[5,10],[5,11],[5,12],[5,13],[6,13],[7,13],[8,13]]"
17,snack6,A,naive,TRUE,"[[8,13],[7,13],[6,13],[5,13],[5,12],[5,11],[5,10],[5,9],[5,8],[5,7],[5,6],[4,6],[3,6]]"
17,snack2,A,naive,FALSE,"[[3,10],[3,9],[3,8],[3,7],[3,6],[3,5],[3,4],[3,3],[4,3],[5,3]]"
17,snack2,A,naive,TRUE,"[[5,3],[4,3],[3,3],[3,4],[3,5],[3,6],[3,7],[3,8],[3,9],[3,10]]"
17,snack10,A,naive,FALSE,"[[9,3],[8,3],[7,3],[6,3],[5,3],[4,3],[4,4],[4,5],[4,6],[4,7],[4,8],[4,9]]"
17,snack10,A,naive,TRUE,"[[4,9],[4,8],[4,7],[4,6],[4,5],[4,4],[4,3],[5,3],[6,3],[7,3],[8,3],[9,3]]"
17,snack3,A,naive,FALSE,"[[3,5],[3,6],[3,7],[3,8],[3,9],[3,10],[3,11],[4,11],[5,11],[6,11],[7,11],[8,11],[9,11],[10,11],[11,11],[11,12],[11,13]]"
17,snack3,A,naive,TRUE,"[[11,13],[11,12],[11,11],[11,10],[10,10],[9,10],[8,10],[7,10],[6,10],[5,10],[4,10],[3,10],[3,9],[3,8],[3,7],[3,6],[3,5]]"
17,snack1,A,naive,FALSE,"[[4,5],[4,6],[4,7],[4,8],[4,9],[3,9],[2,9],[1,9],[1,10],[1,11],[1,12],[1,13]]"
17,snack1,A,naive,TRUE,"[[1,13],[1,12],[1,11],[1,10],[2,10],[3,10],[4,10],[4,9],[4,8],[4,7],[4,6],[4,5]]"
17,snack8,A,naive,FALSE,"[[5,3],[6,3],[7,3],[8,3],[9,3],[10,3],[11,3],[11,4],[11,5],[11,6],[11,7]]"
17,snack8,A,naive,TRUE,"[[11,7],[11,6],[11,5],[11,4],[11,3],[10,3],[9,3],[8,3],[7,3],[6,3],[5,3]]"
17,snack9,A,naive,FALSE,"[[5,4],[6,4],[7,4],[8,4],[9,4],[10,4],[11,4],[11,3]]"
